C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_31_527.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_31_527.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_31_527.jpg, -0.349842, 1, 0, 4.779688
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_31_631.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_31_631.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_31_631.jpg, -0.03786393, 1, 0, 5.937415
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_31_738.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_31_738.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_31_738.jpg, 0, 1, 0, 7.081349
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_31_847.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_31_847.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_31_847.jpg, -0.0522741, 1, 0, 8.442526
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_31_953.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_31_953.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_31_953.jpg, -0.3695373, 1, 0, 9.526454
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_054.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_054.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_054.jpg, -0.6027435, 1, 0, 10.54504
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_156.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_156.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_156.jpg, -0.3014763, 1, 0, 11.75001
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_257.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_257.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_257.jpg, 0, 1, 0, 12.59917
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_359.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_359.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_359.jpg, 0, 1, 0, 13.88836
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_461.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_461.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_461.jpg, 0, 1, 0, 14.75963
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_567.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_567.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_567.jpg, -0.2907483, 1, 0, 15.98314
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_672.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_672.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_672.jpg, 0, 1, 0, 17.2505
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_775.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_775.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_775.jpg, -0.1494282, 1, 0, 18.08721
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_880.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_880.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_880.jpg, -0.4121328, 1, 0, 19.19964
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_32_984.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_32_984.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_32_984.jpg, -0.1298277, 1, 0, 20.08725
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_089.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_089.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_089.jpg, -0.1348668, 1, 0, 21.30244
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_195.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_195.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_195.jpg, -0.3820434, 1, 0, 22.28288
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_302.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_302.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_302.jpg, -0.07653451, 1, 0, 23.23875
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_403.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_403.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_403.jpg, 0, 1, 0, 24.21255
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_505.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_505.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_505.jpg, 0, 1, 0, 25.17209
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_611.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_611.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_611.jpg, -0.2171703, 1, 0, 26.30024
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_718.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_718.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_718.jpg, -0.5167803, 1, 0, 27.09428
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_823.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_823.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_823.jpg, -0.7622793, 1, 0, 27.70522
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_33_930.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_33_930.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_33_930.jpg, -0.4149579, 1, 0, 28.7347
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_035.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_035.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_035.jpg, -0.09842129, 1, 0, 29.68099
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_144.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_144.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_144.jpg, 0, 1, 0, 30.1872
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_248.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_248.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_248.jpg, 0, 1, 0, 30.1899
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_353.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_353.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_353.jpg, 0.1913091, 1, 0, 30.17786
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_460.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_460.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_460.jpg, 0.07352069, 1, 0, 30.18905
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_561.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_561.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_561.jpg, 0, 1, 0, 30.18929
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_668.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_668.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_668.jpg, 0, 1, 0, 30.18983
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_770.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_770.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_770.jpg, 0, 1, 0, 30.18934
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_877.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_877.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_877.jpg, 0, 1, 0, 30.19034
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_34_983.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_34_983.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_34_983.jpg, 0, 1, 0, 30.18894
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_090.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_090.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_090.jpg, 0, 1, 0, 30.19057
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_196.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_196.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_196.jpg, 0, 1, 0, 30.19042
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_303.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_303.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_303.jpg, -0.0737319, 1, 0, 30.18899
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_409.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_409.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_409.jpg, -0.0649446, 1, 0, 30.19036
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_511.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_511.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_511.jpg, 0, 1, 0, 30.19131
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_613.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_613.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_613.jpg, 0, 1, 0, 30.19066
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_720.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_720.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_720.jpg, -0.062301, 1, 0, 30.18773
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_825.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_825.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_825.jpg, -0.3016821, 1, 0, 30.17013
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_35_931.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_35_931.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_35_931.jpg, 0, 1, 0, 30.18882
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_037.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_037.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_037.jpg, 0, 1, 0, 30.19051
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_139.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_139.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_139.jpg, 0, 1, 0, 30.19032
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_240.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_240.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_240.jpg, 0, 1, 0, 30.19079
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_342.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_342.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_342.jpg, -0.1798392, 1, 0, 30.18164
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_449.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_449.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_449.jpg, -0.0756318, 1, 0, 30.19111
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_549.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_549.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_549.jpg, 0, 1, 0, 30.18991
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_649.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_649.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_649.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_753.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_753.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_753.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_861.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_861.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_861.jpg, -0.1835004, 1, 0, 30.18136
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_36_968.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_36_968.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_36_968.jpg, -0.32454, 1, 0, 30.17793
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_076.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_076.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_076.jpg, -0.00173644, 1, 0, 30.18764
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_178.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_178.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_178.jpg, -0.2880495, 1, 0, 30.17909
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_278.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_278.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_278.jpg, -0.03567153, 1, 0, 30.19065
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_383.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_383.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_383.jpg, 0, 1, 0, 30.19038
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_490.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_490.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_490.jpg, -0.0688848, 1, 0, 30.18962
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_590.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_590.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_590.jpg, -0.2653047, 1, 0, 30.17437
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_692.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_692.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_692.jpg, 0, 1, 0, 30.18895
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_793.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_793.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_793.jpg, -0.204282, 1, 0, 30.18363
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_37_899.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_37_899.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_37_899.jpg, -0.07357262, 1, 0, 30.1914
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_004.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_004.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_004.jpg, 0, 1, 0, 30.18999
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_111.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_111.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_111.jpg, 0, 1, 0, 30.18982
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_215.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_215.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_215.jpg, 0, 1, 0, 30.19032
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_321.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_321.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_321.jpg, 0, 1, 0, 30.1899
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_424.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_424.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_424.jpg, 0, 1, 0, 30.19031
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_528.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_528.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_528.jpg, -0.3079191, 1, 0, 30.16724
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_632.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_632.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_632.jpg, 0, 1, 0, 30.18921
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_742.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_742.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_742.jpg, 0, 1, 0, 30.19006
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_847.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_847.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_847.jpg, 0, 1, 0, 30.19028
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_38_951.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_38_951.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_38_951.jpg, 0, 1, 0, 30.19029
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_39_055.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_39_055.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_39_055.jpg, -0.3146826, 1, 0, 30.16679
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_39_159.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_39_159.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_39_159.jpg, -0.02765522, 1, 0, 30.19016
C:\Users\HP\Documents\LaneLine\Data\IMG\center_2022_06_05_01_34_39_261.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\left_2022_06_05_01_34_39_261.jpg, C:\Users\HP\Documents\LaneLine\Data\IMG\right_2022_06_05_01_34_39_261.jpg, 0, 1, 0, 30.19028
